$GPGGA,000020.100,,,,,,,,1098.6,M,46.9,M,,*46
$GPGGA,000020.200,,,,,,,,1098.9,M,46.9,M,,*4A
$GPGGA,000020.300,,,,,,,,1098.6,M,46.9,M,,*44
$GPGGA,000020.400,,,,,,,,1098.2,M,46.9,M,,*47
$GPGGA,000020.500,,,,,,,,1098.1,M,46.9,M,,*45
$GPGGA,000020.600,,,,,,,,1098.4,M,46.9,M,,*43
$GPGGA,000020.700,,,,,,,,1099.3,M,46.9,M,,*44
$GPGGA,000020.800,,,,,,,,1098.5,M,46.9,M,,*4C
$GPGGA,000020.900,,,,,,,,1098.9,M,46.9,M,,*41
$GPGGA,000021.000,,,,,,,,1098.8,M,46.9,M,,*48
$GPGGA,000021.100,,,,,,,,1098.8,M,46.9,M,,*49
$GPGGA,000021.200,,,,,,,,1099.6,M,46.9,M,,*45
$GPGGA,000021.300,,,,,,,,1099.8,M,46.9,M,,*4A
$GPGGA,000021.400,,,,,,,,1097.5,M,46.9,M,,*4E
$GPGGA,000021.500,,,,,,,,1097.0,M,46.9,M,,*4A
$GPGGA,000021.600,,,,,,,,1096.4,M,46.9,M,,*4C
$GPGGA,000021.700,,,,,,,,1096.3,M,46.9,M,,*4A
$GPGGA,000021.800,,,,,,,,1096.5,M,46.9,M,,*43
$GPGGA,000021.900,,,,,,,,1096.6,M,46.9,M,,*41
$GPGGA,000022.000,,,,,,,,1095.9,M,46.9,M,,*47
$GPGGA,000022.100,,,,,,,,1096.1,M,46.9,M,,*4D
$GPGGA,000022.200,,,,,,,,1096.4,M,46.9,M,,*4B
$GPGGA,000022.300,,,,,,,,1097.9,M,46.9,M,,*46
$GPGGA,000022.400,,,,,,,,1098.4,M,46.9,M,,*43
$GPGGA,000022.500,,,,,,,,1097.1,M,46.9,M,,*48
$GPGGA,000022.600,,,,,,,,1096.7,M,46.9,M,,*4C
$GPGGA,000022.700,,,,,,,,1095.7,M,46.9,M,,*4E
$GPGGA,000022.800,,,,,,,,1095.7,M,46.9,M,,*41
$GPGGA,000022.900,,,,,,,,1095.2,M,46.9,M,,*45
$GPGGA,000023.000,,,,,,,,1094.7,M,46.9,M,,*49
$GPGGA,000023.100,,,,,,,,1094.0,M,46.9,M,,*4F
$GPGGA,000023.200,,,,,,,,1093.7,M,46.9,M,,*4C
$GPGGA,000023.300,,,,,,,,1092.6,M,46.9,M,,*4D
$GPGGA,000023.400,,,,,,,,1093.1,M,46.9,M,,*4C
$GPGGA,000023.500,,,,,,,,1092.9,M,46.9,M,,*44
$GPGGA,000023.600,,,,,,,,1093.1,M,46.9,M,,*4E
$GPGGA,000023.700,,,,,,,,1093.0,M,46.9,M,,*4E
$GPGGA,000023.800,,,,,,,,1094.8,M,46.9,M,,*4E
$GPGGA,000023.900,,,,,,,,1094.0,M,46.9,M,,*47
$GPGGA,000024.000,,,,,,,,1093.8,M,46.9,M,,*46
$GPGGA,000024.100,,,,,,,,1095.7,M,46.9,M,,*4E
$GPGGA,000024.200,,,,,,,,1094.9,M,46.9,M,,*42
$GPGGA,000024.300,,,,,,,,1094.5,M,46.9,M,,*4F
$GPGGA,000024.400,,,,,,,,1096.0,M,46.9,M,,*4F
$GPGGA,000024.500,,,,,,,,1097.1,M,46.9,M,,*4E
$GPGGA,000024.600,,,,,,,,1095.6,M,46.9,M,,*48
$GPGGA,000024.700,,,,,,,,1095.2,M,46.9,M,,*4D
$GPGGA,000024.800,,,,,,,,1095.3,M,46.9,M,,*43
$GPGGA,000024.900,,,,,,,,1096.2,M,46.9,M,,*40
$GPGGA,000025.000,,,,,,,,1095.2,M,46.9,M,,*4B
$GPGGA,000025.100,,,,,,,,1095.0,M,46.9,M,,*48
$GPGGA,000025.200,,,,,,,,1095.5,M,46.9,M,,*4E
$GPGGA,000025.300,,,,,,,,1095.6,M,46.9,M,,*4C
$GPGGA,000025.400,,,,,,,,1095.1,M,46.9,M,,*4C
$GPGGA,000025.500,,,,,,,,1095.0,M,46.9,M,,*4C
$GPGGA,000025.600,,,,,,,,1094.2,M,46.9,M,,*4C
$GPGGA,000025.700,,,,,,,,1094.4,M,46.9,M,,*4B
$GPGGA,000025.800,,,,,,,,1094.5,M,46.9,M,,*45
$GPGGA,000025.900,,,,,,,,1094.9,M,46.9,M,,*48
$GPGGA,000026.000,,,,,,,,1091.6,M,46.9,M,,*48
$GPGGA,000026.100,,,,,,,,1092.0,M,46.9,M,,*4C
$GPGGA,000026.200,,,,,,,,1092.6,M,46.9,M,,*49
$GPGGA,000026.300,,,,,,,,1092.5,M,46.9,M,,*4B
